,year,record,age,grade,consideration,plan,attempt
38374,2015,993814,7.0,4.0,1.0,1.0,1.0
38376,2015,993816,7.0,1.0,1.0,1.0,1.0
38386,2015,993826,7.0,4.0,1.0,1.0,1.0
38389,2015,993829,7.0,4.0,1.0,1.0,1.0
38424,2015,993864,7.0,4.0,1.0,1.0,1.0
38448,2015,993888,7.0,4.0,1.0,1.0,1.0
38453,2015,993893,7.0,4.0,2.0,2.0,1.0
38457,2015,993897,7.0,3.0,1.0,1.0,1.0
38461,2015,993901,7.0,3.0,1.0,1.0,1.0
38503,2015,993943,7.0,4.0,1.0,1.0,1.0
38510,2015,993950,7.0,4.0,1.0,2.0,1.0
38516,2015,993956,7.0,4.0,2.0,2.0,1.0
38530,2015,1118201,1.0,1.0,1.0,1.0,1.0
38531,2015,1118202,1.0,3.0,1.0,1.0,1.0
38538,2015,1121368,2.0,2.0,1.0,1.0,1.0
38543,2015,1141312,3.0,1.0,1.0,1.0,1.0
38559,2015,1141328,3.0,1.0,1.0,2.0,1.0
38566,2015,1141335,3.0,1.0,1.0,1.0,1.0
38567,2015,1141336,3.0,1.0,1.0,1.0,1.0
38597,2015,1141366,3.0,1.0,1.0,2.0,1.0
38606,2015,1141375,3.0,1.0,2.0,1.0,1.0
38614,2015,1141383,3.0,1.0,1.0,1.0,1.0
38616,2015,1141385,3.0,1.0,1.0,1.0,1.0
38652,2015,1141421,3.0,1.0,1.0,2.0,1.0
38656,2015,1141425,3.0,1.0,1.0,1.0,1.0
38657,2015,1141426,3.0,1.0,2.0,1.0,1.0
38660,2015,1141429,3.0,1.0,1.0,1.0,1.0
38681,2015,1141450,3.0,1.0,1.0,1.0,1.0
38682,2015,1141451,3.0,1.0,1.0,1.0,1.0
38690,2015,1141459,3.0,1.0,1.0,1.0,1.0
38694,2015,1141463,3.0,1.0,1.0,1.0,1.0
38698,2015,1141467,3.0,1.0,1.0,1.0,1.0
38714,2015,1141483,3.0,1.0,1.0,1.0,1.0
38726,2015,1141495,3.0,1.0,1.0,2.0,1.0
38728,2015,1141497,3.0,1.0,1.0,2.0,1.0
38732,2015,1141501,3.0,1.0,1.0,1.0,1.0
38741,2015,1141510,3.0,1.0,1.0,2.0,1.0
38770,2015,1141539,3.0,1.0,1.0,1.0,1.0
38771,2015,1141540,3.0,1.0,1.0,1.0,1.0
38780,2015,1141549,3.0,1.0,1.0,1.0,1.0
38785,2015,1141554,3.0,1.0,1.0,1.0,1.0
38787,2015,1141556,3.0,1.0,1.0,1.0,1.0
38810,2015,1141579,3.0,1.0,1.0,1.0,1.0
38819,2015,1141588,3.0,1.0,1.0,2.0,1.0
38821,2015,1141590,3.0,1.0,1.0,1.0,1.0
38824,2015,1141593,3.0,1.0,1.0,1.0,1.0
38837,2015,1141606,3.0,1.0,1.0,1.0,1.0
38841,2015,1141610,3.0,2.0,1.0,1.0,1.0
38860,2015,1141629,3.0,1.0,1.0,1.0,1.0
38877,2015,1141646,3.0,1.0,1.0,1.0,1.0
38885,2015,1141654,3.0,2.0,1.0,1.0,1.0
38889,2015,1141658,3.0,1.0,1.0,1.0,1.0
38905,2015,1141674,3.0,1.0,1.0,1.0,1.0
38917,2015,1319963,4.0,2.0,1.0,1.0,1.0
38941,2015,1319987,4.0,1.0,1.0,2.0,1.0
38945,2015,1319991,4.0,1.0,1.0,1.0,1.0
38960,2015,1320006,4.0,2.0,1.0,1.0,1.0
38977,2015,1320023,4.0,1.0,1.0,1.0,1.0
38982,2015,1320028,4.0,1.0,1.0,2.0,1.0
38987,2015,1320033,4.0,2.0,1.0,1.0,1.0
38989,2015,1320035,4.0,2.0,1.0,1.0,1.0
39006,2015,1320052,4.0,1.0,1.0,1.0,1.0
39033,2015,1320079,4.0,1.0,2.0,1.0,1.0
39048,2015,1320094,4.0,1.0,1.0,1.0,1.0
39053,2015,1320099,4.0,2.0,1.0,1.0,1.0
39064,2015,1320110,4.0,1.0,1.0,1.0,1.0
39097,2015,1320143,4.0,1.0,1.0,2.0,1.0
39098,2015,1320144,4.0,1.0,1.0,2.0,1.0
39108,2015,1320154,4.0,2.0,1.0,1.0,1.0
39110,2015,1320156,4.0,2.0,1.0,1.0,1.0
39134,2015,1320180,4.0,1.0,1.0,2.0,1.0
39150,2015,1320196,4.0,1.0,2.0,1.0,1.0
39168,2015,1320214,4.0,1.0,1.0,1.0,1.0
39183,2015,1320229,4.0,1.0,1.0,1.0,1.0
39189,2015,1320235,4.0,1.0,2.0,1.0,1.0
39195,2015,1320241,4.0,1.0,1.0,1.0,1.0
39198,2015,1320244,4.0,1.0,1.0,1.0,1.0
39204,2015,1320250,4.0,1.0,1.0,1.0,1.0
39209,2015,1320255,4.0,2.0,1.0,1.0,1.0
39210,2015,1320256,4.0,2.0,1.0,2.0,1.0
39225,2015,1320271,4.0,2.0,1.0,1.0,1.0
39231,2015,1320277,4.0,1.0,1.0,1.0,1.0
39249,2015,1320295,4.0,2.0,1.0,1.0,1.0
39254,2015,1320300,4.0,1.0,1.0,1.0,1.0
39259,2015,1320305,4.0,2.0,1.0,1.0,1.0
39266,2015,1320312,4.0,2.0,1.0,1.0,1.0
39273,2015,1320319,4.0,2.0,1.0,1.0,1.0
39283,2015,1320329,4.0,2.0,1.0,1.0,1.0
39310,2015,1320356,4.0,2.0,1.0,1.0,1.0
39328,2015,1320374,4.0,1.0,1.0,1.0,1.0
39329,2015,1320375,4.0,2.0,1.0,1.0,1.0
39344,2015,1320390,4.0,1.0,1.0,1.0,1.0
39349,2015,1320395,4.0,1.0,1.0,1.0,1.0
39354,2015,1320400,4.0,1.0,1.0,2.0,1.0
39370,2015,1320416,4.0,1.0,1.0,2.0,1.0
39380,2015,1320426,4.0,1.0,1.0,2.0,1.0
39383,2015,1320429,4.0,1.0,1.0,1.0,1.0
39409,2015,1320455,4.0,1.0,1.0,1.0,1.0
39430,2015,1320476,4.0,2.0,1.0,1.0,1.0
39432,2015,1320478,4.0,2.0,1.0,1.0,1.0
39450,2015,1320496,4.0,2.0,1.0,1.0,1.0
39456,2015,1320502,4.0,1.0,1.0,2.0,1.0
39472,2015,1320518,4.0,1.0,1.0,1.0,1.0
39479,2015,1320525,4.0,1.0,1.0,1.0,1.0
39483,2015,1320529,4.0,2.0,1.0,1.0,1.0
39498,2015,1320544,4.0,1.0,1.0,1.0,1.0
39510,2015,1320556,4.0,1.0,1.0,1.0,1.0
39513,2015,1320559,4.0,1.0,1.0,1.0,1.0
39557,2015,1320603,4.0,2.0,1.0,1.0,1.0
39571,2015,1320617,4.0,1.0,1.0,1.0,1.0
39597,2015,1320643,4.0,1.0,1.0,1.0,1.0
39601,2015,1320647,4.0,1.0,1.0,1.0,1.0
39610,2015,1320656,4.0,1.0,1.0,1.0,1.0
39616,2015,1320662,4.0,1.0,1.0,2.0,1.0
39618,2015,1320664,4.0,2.0,1.0,2.0,1.0
39631,2015,1320677,4.0,1.0,1.0,1.0,1.0
39640,2015,1320686,4.0,2.0,1.0,1.0,1.0
39648,2015,1320694,4.0,2.0,1.0,1.0,1.0
39652,2015,1320698,4.0,2.0,1.0,2.0,1.0
39656,2015,1320702,4.0,1.0,1.0,1.0,1.0
39658,2015,1320704,4.0,2.0,1.0,1.0,1.0
39675,2015,1320721,4.0,1.0,1.0,2.0,1.0
39683,2015,1320729,4.0,1.0,1.0,1.0,1.0
39688,2015,1320734,4.0,2.0,1.0,1.0,1.0
39693,2015,1320739,4.0,1.0,1.0,1.0,1.0
39703,2015,1320749,4.0,2.0,1.0,1.0,1.0
39705,2015,1320751,4.0,2.0,1.0,1.0,1.0
39716,2015,1320762,4.0,1.0,1.0,1.0,1.0
39753,2015,1320799,4.0,1.0,2.0,1.0,1.0
39760,2015,1320806,4.0,1.0,1.0,1.0,1.0
39763,2015,1320809,4.0,1.0,1.0,1.0,1.0
39783,2015,1621170,5.0,3.0,1.0,1.0,1.0
39786,2015,1621173,5.0,2.0,1.0,2.0,1.0
39788,2015,1621175,5.0,2.0,2.0,2.0,1.0
39822,2015,1621209,5.0,2.0,1.0,1.0,1.0
39823,2015,1621210,5.0,2.0,1.0,1.0,1.0
39826,2015,1621213,5.0,2.0,1.0,1.0,1.0
39829,2015,1621216,5.0,2.0,1.0,1.0,1.0
39830,2015,1621217,5.0,3.0,1.0,2.0,1.0
39835,2015,1621222,5.0,2.0,1.0,1.0,1.0
39845,2015,1621232,5.0,2.0,1.0,1.0,1.0
39864,2015,1621251,5.0,3.0,1.0,1.0,1.0
39890,2015,1621277,5.0,2.0,1.0,1.0,1.0
39921,2015,1621308,5.0,2.0,1.0,2.0,1.0
39922,2015,1621309,5.0,2.0,1.0,2.0,1.0
39936,2015,1621323,5.0,2.0,1.0,1.0,1.0
39943,2015,1621330,5.0,2.0,1.0,2.0,1.0
39958,2015,1621345,5.0,2.0,1.0,1.0,1.0
39972,2015,1621359,5.0,2.0,1.0,1.0,1.0
39974,2015,1621361,5.0,1.0,1.0,1.0,1.0
39981,2015,1621368,5.0,2.0,1.0,1.0,1.0
39991,2015,1621378,5.0,2.0,1.0,2.0,1.0
39992,2015,1621379,5.0,2.0,1.0,1.0,1.0
39996,2015,1621383,5.0,2.0,1.0,1.0,1.0
40007,2015,1621394,5.0,1.0,1.0,1.0,1.0
40022,2015,1621409,5.0,2.0,1.0,1.0,1.0
40050,2015,1621437,5.0,1.0,2.0,2.0,1.0
40075,2015,1621462,5.0,1.0,1.0,1.0,1.0
40078,2015,1621465,5.0,2.0,1.0,1.0,1.0
40108,2015,1621495,5.0,2.0,1.0,1.0,1.0
40117,2015,1621504,5.0,2.0,1.0,1.0,1.0
40129,2015,1621516,5.0,2.0,1.0,1.0,1.0
40132,2015,1621519,5.0,3.0,1.0,1.0,1.0
40133,2015,1621520,5.0,2.0,1.0,1.0,1.0
40142,2015,1621529,5.0,3.0,1.0,1.0,1.0
40145,2015,1621532,5.0,3.0,1.0,1.0,1.0
40148,2015,1621535,5.0,2.0,1.0,1.0,1.0
40154,2015,1621541,5.0,3.0,1.0,1.0,1.0
40155,2015,1621542,5.0,2.0,1.0,2.0,1.0
40174,2015,1621561,5.0,2.0,1.0,1.0,1.0
40200,2015,1621587,5.0,3.0,1.0,1.0,1.0
40208,2015,1621595,5.0,2.0,1.0,1.0,1.0
40220,2015,1621607,5.0,2.0,1.0,1.0,1.0
40226,2015,1621613,5.0,2.0,2.0,2.0,1.0
40263,2015,1621650,5.0,2.0,1.0,1.0,1.0
40272,2015,1621659,5.0,1.0,1.0,1.0,1.0
40273,2015,1621660,5.0,3.0,1.0,1.0,1.0
40274,2015,1621661,5.0,3.0,2.0,2.0,1.0
40282,2015,1621669,5.0,2.0,1.0,2.0,1.0
40314,2015,1621701,5.0,2.0,1.0,1.0,1.0
40325,2015,1621712,5.0,2.0,1.0,1.0,1.0
40334,2015,1621721,5.0,1.0,1.0,2.0,1.0
40337,2015,1621724,5.0,3.0,1.0,1.0,1.0
40342,2015,1621729,5.0,2.0,1.0,1.0,1.0
40371,2015,1621758,5.0,3.0,1.0,1.0,1.0
40380,2015,1621767,5.0,2.0,1.0,2.0,1.0
40396,2015,1621783,5.0,3.0,1.0,1.0,1.0
40422,2015,1621809,5.0,2.0,1.0,1.0,1.0
40431,2015,1621818,5.0,2.0,1.0,1.0,1.0
40466,2015,1621853,5.0,2.0,1.0,1.0,1.0
40475,2015,1621862,5.0,3.0,1.0,1.0,1.0
40478,2015,1621865,5.0,3.0,1.0,2.0,1.0
40486,2015,1621873,5.0,2.0,1.0,1.0,1.0
40509,2015,1621896,5.0,2.0,1.0,1.0,1.0
40512,2015,1621899,5.0,3.0,1.0,2.0,1.0
40532,2015,1621919,5.0,2.0,1.0,2.0,1.0
40564,2015,1621951,5.0,2.0,1.0,1.0,1.0
40570,2015,1621957,5.0,2.0,1.0,2.0,1.0
40573,2015,1621960,5.0,2.0,1.0,1.0,1.0
40593,2015,1915993,6.0,3.0,2.0,2.0,1.0
40609,2015,1916009,6.0,3.0,1.0,1.0,1.0
40627,2015,1916027,6.0,4.0,1.0,1.0,1.0
40657,2015,1916057,6.0,4.0,1.0,1.0,1.0
40658,2015,1916058,6.0,4.0,1.0,1.0,1.0
40681,2015,1916081,6.0,3.0,1.0,1.0,1.0
40687,2015,1916087,6.0,3.0,1.0,1.0,1.0
40700,2015,1916100,6.0,2.0,1.0,1.0,1.0
40715,2015,1916115,6.0,2.0,1.0,1.0,1.0
40732,2015,1916132,6.0,3.0,1.0,1.0,1.0
40771,2015,1916171,6.0,3.0,1.0,2.0,1.0
40788,2015,1916188,6.0,3.0,1.0,1.0,1.0
40801,2015,1916201,6.0,4.0,1.0,1.0,1.0
40803,2015,1916203,6.0,4.0,1.0,1.0,1.0
40836,2015,1916236,6.0,3.0,2.0,2.0,1.0
40845,2015,1916245,6.0,3.0,1.0,1.0,1.0
40850,2015,1916250,6.0,3.0,1.0,2.0,1.0
40853,2015,1916253,6.0,3.0,2.0,2.0,1.0
40884,2015,1916284,6.0,4.0,2.0,2.0,1.0
40892,2015,1916292,6.0,3.0,1.0,1.0,1.0
40895,2015,1916295,6.0,4.0,1.0,1.0,1.0
40896,2015,1916296,6.0,4.0,1.0,2.0,1.0
40897,2015,1916297,6.0,2.0,1.0,1.0,1.0
40913,2015,1916313,6.0,2.0,1.0,1.0,1.0
40915,2015,1916315,6.0,4.0,1.0,1.0,1.0
40920,2015,1916320,6.0,4.0,1.0,2.0,1.0
40930,2015,1916330,6.0,3.0,1.0,1.0,1.0
40938,2015,1916338,6.0,3.0,1.0,1.0,1.0
40961,2015,1916361,6.0,4.0,1.0,1.0,1.0
40968,2015,1916368,6.0,3.0,1.0,2.0,1.0
40971,2015,1916371,6.0,4.0,1.0,1.0,1.0
40993,2015,1916393,6.0,2.0,1.0,1.0,1.0
41034,2015,1916434,6.0,3.0,2.0,1.0,1.0
41035,2015,1916435,6.0,3.0,2.0,2.0,1.0
41041,2015,1916441,6.0,3.0,1.0,1.0,1.0
41064,2015,1916464,6.0,4.0,1.0,1.0,1.0
41085,2015,1916485,6.0,3.0,1.0,1.0,1.0
41097,2015,1916497,6.0,3.0,2.0,2.0,1.0
41112,2015,1916512,6.0,3.0,1.0,1.0,1.0
41125,2015,1916525,6.0,4.0,1.0,2.0,1.0
41131,2015,1916531,6.0,4.0,2.0,1.0,1.0
41166,2015,1916566,6.0,3.0,1.0,2.0,1.0
41169,2015,1916569,6.0,4.0,1.0,1.0,1.0
41173,2015,1916573,6.0,3.0,1.0,1.0,1.0
41191,2015,1916591,6.0,3.0,1.0,2.0,1.0
41210,2015,1916610,6.0,2.0,1.0,1.0,1.0
41218,2015,1916618,6.0,3.0,1.0,1.0,1.0
41267,2015,1916667,6.0,2.0,1.0,2.0,1.0
41270,2015,1916670,6.0,4.0,1.0,1.0,1.0
41275,2015,1916675,6.0,4.0,1.0,1.0,1.0
41279,2015,1916679,6.0,3.0,1.0,1.0,1.0
41284,2015,1916684,6.0,3.0,1.0,1.0,1.0
41289,2015,1916689,6.0,3.0,1.0,2.0,1.0
41290,2015,1916690,6.0,4.0,1.0,1.0,1.0
41297,2015,1916697,6.0,2.0,1.0,1.0,1.0
41310,2015,1916710,6.0,4.0,1.0,1.0,1.0
41315,2015,1916715,6.0,4.0,1.0,1.0,1.0
41316,2015,1916716,6.0,3.0,1.0,1.0,1.0
41328,2015,2158702,7.0,4.0,1.0,1.0,1.0
41338,2015,2158712,7.0,4.0,1.0,1.0,1.0
41341,2015,2158715,7.0,4.0,1.0,1.0,1.0
41371,2015,2158745,7.0,4.0,1.0,1.0,1.0
41384,2015,2158758,7.0,4.0,1.0,2.0,1.0
41385,2015,2158759,7.0,4.0,1.0,2.0,1.0
41390,2015,2158764,7.0,4.0,1.0,2.0,1.0
41405,2015,2158779,7.0,4.0,1.0,1.0,1.0
41407,2015,2158781,7.0,4.0,1.0,1.0,1.0
41417,2015,2158791,7.0,3.0,1.0,2.0,1.0
41459,2015,2158833,7.0,4.0,1.0,1.0,1.0
41523,2015,2158897,7.0,3.0,1.0,1.0,1.0
41526,2015,2158900,7.0,1.0,1.0,2.0,1.0
41537,2015,2158911,7.0,4.0,1.0,1.0,1.0
41538,2015,2158912,7.0,4.0,1.0,1.0,1.0
41548,2015,2158922,7.0,4.0,1.0,2.0,1.0
41552,2015,2158926,7.0,4.0,1.0,1.0,1.0
41553,2015,2158927,7.0,4.0,1.0,1.0,1.0
41588,2015,2158962,7.0,4.0,1.0,1.0,1.0
41594,2015,2158968,7.0,4.0,1.0,2.0,1.0
41597,2015,2158971,7.0,4.0,1.0,1.0,1.0
41636,2015,2159010,7.0,4.0,1.0,1.0,1.0
41689,2015,2159063,7.0,4.0,1.0,1.0,1.0
41693,2015,2159067,7.0,4.0,1.0,1.0,1.0
41750,2017,4063,1.0,4.0,1.0,1.0,1.0
41751,2017,4064,1.0,3.0,1.0,1.0,1.0
41758,2017,5984,3.0,1.0,1.0,2.0,1.0
41760,2017,5986,3.0,1.0,2.0,2.0,1.0
41774,2017,7595,4.0,1.0,1.0,1.0,1.0
41775,2017,7596,4.0,1.0,1.0,1.0,1.0
41785,2017,9915,5.0,2.0,1.0,1.0,1.0
41800,2017,12127,6.0,2.0,2.0,2.0,1.0
41829,2017,21093,1.0,4.0,1.0,2.0,1.0
41841,2017,24941,2.0,2.0,2.0,2.0,1.0
41849,2017,41349,3.0,4.0,1.0,2.0,1.0
41885,2017,41385,3.0,1.0,2.0,2.0,1.0
41898,2017,41398,3.0,1.0,1.0,2.0,1.0
41937,2017,41437,3.0,1.0,1.0,1.0,1.0
41980,2017,41480,3.0,1.0,1.0,1.0,1.0
42001,2017,41501,3.0,1.0,2.0,1.0,1.0
42019,2017,41519,3.0,1.0,1.0,1.0,1.0
42030,2017,41530,3.0,1.0,1.0,1.0,1.0
42043,2017,41543,3.0,1.0,1.0,1.0,1.0
42052,2017,41552,3.0,1.0,1.0,1.0,1.0
42078,2017,41578,3.0,1.0,1.0,1.0,1.0
42083,2017,41583,3.0,1.0,1.0,1.0,1.0
42112,2017,41612,3.0,1.0,2.0,2.0,1.0
42154,2017,41654,3.0,1.0,1.0,1.0,1.0
42162,2017,41662,3.0,1.0,1.0,2.0,1.0
42168,2017,192339,4.0,1.0,1.0,1.0,1.0
42177,2017,192348,4.0,1.0,1.0,1.0,1.0
42191,2017,192362,4.0,1.0,2.0,2.0,1.0
42192,2017,192363,4.0,1.0,1.0,1.0,1.0
42210,2017,192381,4.0,1.0,1.0,1.0,1.0
42240,2017,192411,4.0,1.0,2.0,2.0,1.0
42305,2017,192476,4.0,2.0,1.0,2.0,1.0
42325,2017,192496,4.0,2.0,1.0,2.0,1.0
42362,2017,192533,4.0,2.0,2.0,1.0,1.0
42363,2017,192534,4.0,1.0,1.0,2.0,1.0
42366,2017,192537,4.0,1.0,2.0,1.0,1.0
42372,2017,192543,4.0,1.0,1.0,1.0,1.0
42386,2017,192557,4.0,1.0,1.0,1.0,1.0
42411,2017,192582,4.0,1.0,1.0,1.0,1.0
42425,2017,192596,4.0,1.0,1.0,2.0,1.0
42452,2017,192623,4.0,2.0,1.0,1.0,1.0
42462,2017,192633,4.0,1.0,1.0,2.0,1.0
42467,2017,192638,4.0,1.0,1.0,2.0,1.0
42475,2017,192646,4.0,2.0,2.0,2.0,1.0
42488,2017,192659,4.0,1.0,1.0,1.0,1.0
42506,2017,192677,4.0,1.0,1.0,1.0,1.0
42567,2017,192738,4.0,1.0,1.0,1.0,1.0
42659,2017,192830,4.0,2.0,2.0,2.0,1.0
42678,2017,192849,4.0,1.0,2.0,2.0,1.0
42688,2017,192859,4.0,1.0,1.0,1.0,1.0
42690,2017,192861,4.0,1.0,1.0,2.0,1.0
42693,2017,192864,4.0,1.0,2.0,2.0,1.0
42729,2017,192900,4.0,1.0,1.0,1.0,1.0
42730,2017,192901,4.0,2.0,1.0,1.0,1.0
42739,2017,192910,4.0,2.0,2.0,2.0,1.0
42782,2017,192953,4.0,2.0,1.0,1.0,1.0
42807,2017,192978,4.0,1.0,1.0,1.0,1.0
42861,2017,193032,4.0,2.0,2.0,1.0,1.0
42875,2017,193046,4.0,1.0,1.0,2.0,1.0
42877,2017,193048,4.0,2.0,2.0,2.0,1.0
42883,2017,193054,4.0,2.0,1.0,1.0,1.0
42926,2017,471376,5.0,2.0,1.0,1.0,1.0
42945,2017,471395,5.0,2.0,1.0,1.0,1.0
42974,2017,471424,5.0,3.0,1.0,1.0,1.0
42975,2017,471425,5.0,3.0,1.0,1.0,1.0
42977,2017,471427,5.0,3.0,1.0,1.0,1.0
43011,2017,471461,5.0,2.0,1.0,2.0,1.0
43012,2017,471462,5.0,2.0,1.0,1.0,1.0
43016,2017,471466,5.0,2.0,1.0,1.0,1.0
43037,2017,471487,5.0,3.0,1.0,1.0,1.0
43038,2017,471488,5.0,3.0,1.0,1.0,1.0
43060,2017,471510,5.0,3.0,1.0,1.0,1.0
43143,2017,471593,5.0,2.0,1.0,2.0,1.0
43146,2017,471596,5.0,2.0,1.0,2.0,1.0
43186,2017,471636,5.0,2.0,1.0,1.0,1.0
43306,2017,471756,5.0,1.0,1.0,1.0,1.0
43318,2017,471768,5.0,2.0,1.0,1.0,1.0
43322,2017,471772,5.0,3.0,1.0,2.0,1.0
43331,2017,471781,5.0,1.0,2.0,1.0,1.0
43339,2017,471789,5.0,2.0,1.0,1.0,1.0
43382,2017,471832,5.0,2.0,2.0,1.0,1.0
43445,2017,471895,5.0,2.0,2.0,2.0,1.0
43485,2017,471935,5.0,3.0,1.0,1.0,1.0
43502,2017,471952,5.0,2.0,2.0,2.0,1.0
43518,2017,471968,5.0,3.0,1.0,1.0,1.0
43544,2017,471994,5.0,2.0,2.0,2.0,1.0
43545,2017,471995,5.0,3.0,1.0,2.0,1.0
43548,2017,471998,5.0,2.0,1.0,1.0,1.0
43563,2017,472013,5.0,2.0,1.0,1.0,1.0
43571,2017,472021,5.0,1.0,1.0,2.0,1.0
43579,2017,472029,5.0,1.0,1.0,1.0,1.0
43626,2017,472076,5.0,2.0,1.0,1.0,1.0
43637,2017,472087,5.0,3.0,1.0,2.0,1.0
43675,2017,472125,5.0,3.0,2.0,2.0,1.0
43678,2017,472128,5.0,3.0,2.0,1.0,1.0
43693,2017,472143,5.0,2.0,2.0,2.0,1.0
43697,2017,472147,5.0,1.0,2.0,1.0,1.0
43730,2017,753820,6.0,3.0,2.0,2.0,1.0
43734,2017,753824,6.0,4.0,1.0,1.0,1.0
43763,2017,753853,6.0,3.0,1.0,1.0,1.0
43777,2017,753867,6.0,3.0,2.0,1.0,1.0
43803,2017,753893,6.0,4.0,1.0,1.0,1.0
43810,2017,753900,6.0,3.0,2.0,1.0,1.0
43818,2017,753908,6.0,3.0,1.0,1.0,1.0
43886,2017,753976,6.0,3.0,2.0,1.0,1.0
43892,2017,753982,6.0,3.0,1.0,1.0,1.0
43898,2017,753988,6.0,3.0,2.0,1.0,1.0
43915,2017,754005,6.0,4.0,1.0,1.0,1.0
43917,2017,754007,6.0,3.0,1.0,1.0,1.0
43923,2017,754013,6.0,4.0,1.0,1.0,1.0
43927,2017,754017,6.0,3.0,1.0,1.0,1.0
43930,2017,754020,6.0,3.0,1.0,1.0,1.0
43955,2017,754045,6.0,3.0,1.0,1.0,1.0
43957,2017,754047,6.0,3.0,1.0,1.0,1.0
44055,2017,754145,6.0,3.0,1.0,1.0,1.0
44070,2017,754160,6.0,4.0,1.0,1.0,1.0
44077,2017,754167,6.0,3.0,1.0,1.0,1.0
44115,2017,754205,6.0,2.0,1.0,1.0,1.0
44152,2017,754242,6.0,4.0,1.0,1.0,1.0
44153,2017,754243,6.0,4.0,1.0,1.0,1.0
44200,2017,754290,6.0,3.0,1.0,1.0,1.0
44291,2017,754381,6.0,4.0,1.0,1.0,1.0
44304,2017,754394,6.0,2.0,1.0,1.0,1.0
44309,2017,754399,6.0,3.0,1.0,1.0,1.0
44317,2017,754407,6.0,4.0,2.0,2.0,1.0
44343,2017,754433,6.0,2.0,2.0,2.0,1.0
44361,2017,754451,6.0,3.0,1.0,2.0,1.0
44415,2017,994019,7.0,1.0,1.0,2.0,1.0
44452,2017,994056,7.0,4.0,2.0,2.0,1.0
44462,2017,994066,7.0,4.0,1.0,1.0,1.0
44468,2017,994072,7.0,4.0,2.0,1.0,1.0
44475,2017,994079,7.0,4.0,2.0,2.0,1.0
44481,2017,994085,7.0,4.0,1.0,1.0,1.0
44485,2017,994089,7.0,2.0,1.0,1.0,1.0
44503,2017,994107,7.0,4.0,2.0,2.0,1.0
44535,2017,994139,7.0,4.0,2.0,1.0,1.0
44553,2017,994157,7.0,3.0,1.0,2.0,1.0
44562,2017,994166,7.0,4.0,2.0,2.0,1.0
44569,2017,994173,7.0,4.0,1.0,2.0,1.0
44570,2017,994174,7.0,4.0,1.0,1.0,1.0
44575,2017,994179,7.0,4.0,2.0,1.0,1.0
44678,2017,994282,7.0,3.0,1.0,2.0,1.0
44730,2017,994334,7.0,4.0,2.0,2.0,1.0
44752,2017,994356,7.0,4.0,2.0,2.0,1.0
44753,2017,994357,7.0,4.0,2.0,2.0,1.0
44756,2017,994360,7.0,4.0,2.0,2.0,1.0
44759,2017,1118209,1.0,4.0,1.0,1.0,1.0
44764,2017,1118214,1.0,3.0,1.0,2.0,1.0
44765,2017,1118215,1.0,4.0,2.0,1.0,1.0
44768,2017,1118218,1.0,4.0,1.0,1.0,1.0
44769,2017,1118219,1.0,1.0,1.0,1.0,1.0
44783,2017,1141685,3.0,1.0,1.0,2.0,1.0
44791,2017,1141693,3.0,1.0,1.0,1.0,1.0
44797,2017,1141699,3.0,1.0,1.0,1.0,1.0
44803,2017,1141705,3.0,1.0,1.0,2.0,1.0
44816,2017,1141718,3.0,1.0,1.0,1.0,1.0
44892,2017,1141794,3.0,1.0,1.0,1.0,1.0
44895,2017,1141797,3.0,2.0,1.0,1.0,1.0
44908,2017,1141810,3.0,1.0,1.0,1.0,1.0
44925,2017,1141827,3.0,1.0,1.0,1.0,1.0
44950,2017,1141852,3.0,1.0,1.0,1.0,1.0
44954,2017,1141856,3.0,1.0,1.0,1.0,1.0
44965,2017,1141867,3.0,1.0,1.0,1.0,1.0
44968,2017,1141870,3.0,1.0,1.0,1.0,1.0
44974,2017,1141876,3.0,1.0,1.0,1.0,1.0
44983,2017,1141885,3.0,1.0,1.0,1.0,1.0
44996,2017,1141898,3.0,1.0,1.0,1.0,1.0
45034,2017,1141936,3.0,1.0,1.0,2.0,1.0
45039,2017,1141941,3.0,1.0,1.0,2.0,1.0
45041,2017,1141943,3.0,1.0,2.0,1.0,1.0
45051,2017,1141953,3.0,1.0,1.0,1.0,1.0
45069,2017,1141971,3.0,1.0,2.0,2.0,1.0
45073,2017,1141975,3.0,1.0,1.0,2.0,1.0
45076,2017,1141978,3.0,1.0,1.0,2.0,1.0
45093,2017,1141995,3.0,1.0,1.0,2.0,1.0
45096,2017,1141998,3.0,1.0,1.0,1.0,1.0
45105,2017,1142007,3.0,1.0,1.0,2.0,1.0
45112,2017,1142014,3.0,1.0,2.0,2.0,1.0
45115,2017,1142017,3.0,1.0,1.0,1.0,1.0
45125,2017,1142027,3.0,1.0,1.0,2.0,1.0
45132,2017,1142034,3.0,1.0,1.0,2.0,1.0
45134,2017,1142036,3.0,1.0,1.0,1.0,1.0
45136,2017,1142038,3.0,1.0,1.0,1.0,1.0
45147,2017,1142049,3.0,1.0,1.0,1.0,1.0
45202,2017,1320843,4.0,2.0,1.0,1.0,1.0
45206,2017,1320847,4.0,2.0,1.0,2.0,1.0
45208,2017,1320849,4.0,2.0,1.0,1.0,1.0
45216,2017,1320857,4.0,2.0,1.0,1.0,1.0
45241,2017,1320882,4.0,2.0,1.0,1.0,1.0
45249,2017,1320890,4.0,2.0,1.0,2.0,1.0
